src,tgt,src_lang,tgt_lang,domain
Myntra is not customer friendly. It's very difficult to connect with customercare. I am trying to return a product from last one month. Every time they are telling by this time we take back the product but not taking return. I raised 5 to 6 complaints but no use. Look like big scam daily lakshs products sold thousands of customers wants to return product due to various reasons. All there money blocking months together. Kindly try avoid purchases from Myntra. Even I will raise with consumer forum,"మింత్రా కస్టమర్ ఫ్రెండ్లీ కాదు. కస్టమర్ కేర్ తో కనెక్ట్ అవ్వడం చాలా కష్టం. నేను గత నెల నుండి ఒక వస్తువుని తిరిగి ఇవ్వడానికి ప్రయత్నిస్తున్నాను. ఈ సమయానికి మేము వస్తువుని తిరిగి తీసుకుంటామని వారు చెబుతున్నారు కానీ రిటర్న్ తీసుకోవడం లేదు. నేను 5 నుండి 6 ఫిర్యాదులు లేవనెత్తాను కానీ ఉపయోగం లేదు. ప్రతిరోజూ లక్షలాది వస్తువులు అమ్ముడుపోతున్నాయి, వేలాది మంది కస్టమర్లు వివిధ కారణాల వల్ల వస్తువుని తిరిగి ఇవ్వాలనుకుంటున్నారు. నెలల తరబడి డబ్బు బ్లాక్ అవుతోంది. దయచేసి మింత్రా నుండి కొనుగోళ్లను నివారించండి. నేను కూడా వినియోగదారుల ఫోరంతో ఫిర్యాదు చేస్తాను.",English,Telugu,F
"Worst service,, I ordered something thrice but dint receive,, even once,, the delivery person doesn't even bother to deliver it,, been calling him/ her non stop,, but no response,,, worst app ,,,never faced such problems with flipcart and Amazon","చెత్త సర్వీస్,, నేను మూడుసార్లు ఆర్డర్ చేశాను కానీ రాలేదు,, ఒక్కసారి కూడా,, డెలివరీ చేసే వ్యక్తి డెలివరీ చేయడానికి కూడా ఇబ్బంది పడడు,, అతనికి/ఆమెకు నిరంతరం ఫోన్ చేస్తున్నాను,, కానీ రెస్పాన్స్ లేదు,,, చెత్త యాప్,,, ఫ్లిప్‌కార్ట్ మరియు అమెజాన్‌తో ఇలాంటి సమస్యలను ఎప్పుడూ ఎదుర్కోలేదు.",English,Telugu,F
"Variety of products in the App which is very user friendly. Superb customer service interms of delivery, exchange or return","యాప్‌లోని వివిధ రకాల వస్తువులు చాలా యూజర్ ఫ్రెండ్లీగా ఉన్నాయి. డెలివరీ, ఎక్స్ఛేంజ్ లేదా రిటర్న్ పరంగా అద్భుతమైన కస్టమర్ సర్వీస్.",English,Telugu,F
Shopping with Myntra is really amazing as lots of varieties....latest and quality products....easy returns policy....😍,మింత్రాతో షాపింగ్ నిజంగా అద్భుతంగా ఉంది ఎందుకంటే చాలా రకాలు.... తాజా మరియు నాణ్యమైన వస్తువులు.... సులభమైన రిటర్న్స్ పాలసీ.... 😍,English,Telugu,F
I had placed an order on 2nd June. There was a size issue with that order. I requested for a return through the app.Next day I received a call from the agent for return pickup. But that day I'm on weekly off from office.I requested the agent to complete the return process next day. I am on weekly off today. I have been getting regular messages for 3 days that the agent is coming for pickup today. then massage aata hai ki pickup failed due to unforeseen circumstances. We will try today.,నేను జూన్ 2న ఆర్డర్ చేశాను. ఆ ఆర్డర్‌లో సైజు సమస్య ఉంది. యాప్ ద్వారా రిటర్న్ కోసం రిక్వెస్ట్ చేసాను. మరుసటి రోజు ఏజెంట్ నుండి రిటర్న్ పికప్ కోసం నాకు కాల్ వచ్చింది. కానీ ఆ రోజు నేను ఆఫీసు నుండి వారానికోసారి సెలవులో ఉన్నాను. మరుసటి రోజు రిటర్న్ ప్రక్రియను పూర్తి చేయమని నేను ఏజెంట్‌ను రిక్వెస్ట్ చేసాను. నేను ఈరోజు వారానికోసారి సెలవులో ఉన్నాను. ఏజెంట్ ఈరోజు పికప్ కోసం వస్తున్నారని నాకు 3 రోజులుగా క్రమం తప్పకుండా సందేశాలు వస్తున్నాయి. అప్పుడు ఊహించని పరిస్థితుల కారణంగా మసాజ్ ఆటా హై కి పికప్ విఫలమైంది. ఈరోజే ప్రయత్నిస్తాము.,English,Telugu,F
It has the worst customer service. I tried to connect to their employees but it's impossible to actually talk to someone. I've tried it more than 5 times and each time I'm selecting the option to talk to the customer service employees it's getting back to the main menu. It's something important and I'm not able to talk to anyone.,ఇది చెత్త కస్టమర్ సర్వీస్‌ను కలిగి ఉంది. నేను వారి ఉద్యోగులతో కనెక్ట్ అవ్వడానికి ప్రయత్నించాను కానీ నిజంగా ఎవరితోనైనా మాట్లాడటం అసాధ్యం. నేను దీన్ని 5 సార్లకు పైగా ప్రయత్నించాను మరియు నేను కస్టమర్ సర్వీస్ ఉద్యోగులతో మాట్లాడే ఎంపికను ఎంచుకున్న ప్రతిసారీ అది ప్రధాన మెనూకి తిరిగి వస్తోంది. ఇది చాలా ముఖ్యమైన విషయం మరియు నేను ఎవరితోనూ మాట్లాడలేకపోతున్నాను.,English,Telugu,F
"Worst app in all platforms. Worst customer experience in my whole life. The agents are rude,un professional and won't help you at any cost. I ordered many items as it's Myntra sale going on the Myntra Cred UPI cashback valid only for 1st -30th April but Myntra payment options available offers still showed the cashback available on the purchases. I went ahead and bought it through cred UPI. This is misleading and the this is Myntra's fault to not notice this, 0 customer centric company.","అన్ని ప్లాట్‌ఫామ్‌లలో చెత్త యాప్. నా జీవితంలోనే చెత్త కస్టమర్ అనుభవం. ఏజెంట్లు దురుసుగా, ప్రొఫెషనల్‌గా లేరు మరియు మీకు ఎటువంటి ధరకైనా సహాయం చేయరు. మింత్రా సేల్ ఏప్రిల్ 1 నుండి 30 వరకు మాత్రమే చెల్లుతుంది కాబట్టి నేను చాలా వస్తువులను ఆర్డర్ చేసాను, కానీ మింత్రా చెల్లింపు ఆప్షన్స్ అందుబాటులో ఉన్న ఆఫర్‌లు ఇప్పటికీ కొనుగోళ్లపై అందుబాటులో ఉన్న క్యాష్‌బ్యాక్‌ను చూపించాయి. నేను ముందుకు వెళ్లి క్రెడిట్ UPI ద్వారా కొనుగోలు చేసాను. ఇది తప్పుదారి పట్టించేది మరియు ఇది మింత్రా తప్పు, ఇది 0 కస్టమర్ సెంట్రిక్ కంపెనీ.",English,Telugu,F
"First time a worst ever experience from myntra, since few months. Ordered item is automatically cancelled, exchage is delayed for many days nd even for month. If return option is selected, self return is being showed and if we give slef return no receipt is given by the warehouse when returning the item, nd refund is not initiated. Product size issue also been more, if i ordered size 10, size delivered 9 or 11, which resulting in all the problem.worst experience from myntra 4m past few months.","కొన్ని నెలల తర్వాత myntra నుండి ఇంత దారుణమైన అనుభవం ఇదే మొదటిసారి. ఆర్డర్ చేసిన వస్తువు ఆటోమేటిక్‌గా  క్యాన్సల్ చేయబడుతుంది, ఎక్స్ఛేంజ్ చాలా రోజులు ఆలస్యం అవుతుంది, నెల రోజులు కూడా ఆలస్యం అవుతుంది. రిటర్న్ ఆప్షన్ ఎంచుకుంటే, సెల్ఫ్ రిటర్న్ చూపబడుతుంది మరియు మనం స్లీఫ్ రిటర్న్ ఇస్తే వస్తువును తిరిగి ఇచ్చేటప్పుడు వేర్‌హౌస్ నుండి రసీదు ఇవ్వబడదు మరియు వాపసు ప్రారంభించబడదు. నేను సైజు 10 ఆర్డర్ చేస్తే, సైజు 9 లేదా 11 డెలివరీ చేయబడింది, దీని ఫలితంగా అన్ని సమస్యలు తలెత్తాయి. గత కొన్ని నెలలుగా myntra నుండి 4 మిలియన్ల చెత్త అనుభవం.",English,Telugu,F
"please do not buy any products from myntra if you intend to cancel tha order..Even if you cancel the order, it takes many days for you to get the refund (emergency) Or you may not get it at all.I canceled the order 20 days ago and haven't received the refund yet.It is very difficult to get refund from Myntra,your refund will not come till the time you send your reference number to the bank which is a huge waste of time.I personally suggest not to shop from myntra,total waste of time and energy.","మీరు ఆర్డర్  క్యాన్సల్ చేసుకోవాలనుకుంటే దయచేసి myntra నుండి ఎటువంటి వస్తువులను కొనుగోలు చేయవద్దు.. మీరు ఆర్డర్  క్యాన్సల్ చేసినప్పటికీ, మీకు వాపసు రావడానికి చాలా రోజులు పడుతుంది (అత్యవసరం) లేదా మీకు అది అస్సలు అందకపోవచ్చు. నేను 20 రోజుల క్రితం ఆర్డర్‌ను  క్యాన్సల్ చేసాను మరియు ఇంకా వాపసు అందలేదు. Myntra నుండి వాపసు పొందడం చాలా కష్టం, మీరు మీ రిఫరెన్స్ నంబర్‌ను బ్యాంకుకు పంపే వరకు మీ వాపసు రాదు, ఇది చాలా సమయం వృధా. నేను వ్యక్తిగతంగా myntra నుండి షాపింగ్ చేయవద్దని సూచిస్తున్నాను, మొత్తం సమయం మరియు శక్తి వృధా అయ్యింది.",English,Telugu,F
"Worst worst worst shopping experience in Myntra. Myntra is taking advantage of the huge population those who are not tech savvy. The issue arises during the return process. After returning the product, majority of the amount is credited to Myntra credit rather than crediting entire amount to the original bank account. They simply deny to pay the remaining amount even if you are not willing to purchase any product. The money is trapped in Myntra credit. This is unacceptable. Bloody thieves.","మింత్రాలో అత్యంత చెత్త షాపింగ్ అనుభవం. సాంకేతిక పరిజ్ఞానం లేని భారీ జనాభాను మింత్రా ఉపయోగించుకుంటోంది. తిరిగి ఇచ్చే ప్రక్రియలో ఈ సమస్య తలెత్తుతుంది. వస్తువుని తిరిగి ఇచ్చిన తర్వాత, ఎక్కువ మొత్తంలో అసలు బ్యాంకు ఖాతాకు మొత్తం మొత్తాన్ని జమ చేయడానికి బదులుగా మింట్రా క్రెడిట్‌కు జమ చేయబడుతుంది. మీరు ఏ వస్తువుని కొనడానికి ఇష్టపడకపోయినా మిగిలిన మొత్తాన్ని చెల్లించడానికి వారు నిరాకరిస్తారు. డబ్బు మింట్రా క్రెడిట్‌లో చిక్కుకుంది. ఇది ఆమోదయోగ్యం కాదు. బ్లడీ దొంగలు.",English,Telugu,F
"Worst delivery shopping with worst delivery scheme, they didn't withstand there won words to deliver items timely and delivery partner can do anything with you delivery item. The delivery experience was pathetic. My order was cancelled last minute causing me great inconvenience. The management was extremely poor. Did not expect this from myntra.","చెత్త డెలివరీ స్కీమ్‌తో చెత్త డెలివరీ షాపింగ్, సకాలంలో వస్తువులను డెలివరీ చేయమని చెప్పినా వారు తట్టుకోలేకపోయారు మరియు డెలివరీ పార్ట్నర్ మీ డెలివరీ వస్తువుతో ఏదైనా చేయగలరు. డెలివరీ అనుభవం దయనీయంగా ఉంది. నా ఆర్డర్ చివరి నిమిషంలో  క్యాన్సల్ చేయబడింది, దీనివల్ల నాకు చాలా అసౌకర్యం కలిగింది. నిర్వహణ చాలా పేలవంగా ఉంది. మింత్రా నుండి ఇది ఊహించలేదు.",English,Telugu,F
Worse customer care service... Not helping in the order issue even when it's because of their own app glitch... Worst experience ever of my whole online shopping experiences. Need to focus on the customers problem not saving your own skin.,చెత్త కస్టమర్ కేర్ సర్వీస్... వారి స్వంత యాప్ లోపం వల్ల కూడా ఆర్డర్ సమస్యలో సహాయం చేయకపోవడం... నా మొత్తం ఆన్‌లైన్ షాపింగ్ అనుభవాలలో చాలా చెత్త అనుభవం. మీ స్వంత ఆరోగ్యాన్ని కాపాడుకోలేని కస్టమర్ల సమస్యపై దృష్టి పెట్టాలి.,English,Telugu,F
I shop at Mantra very frequently. When I received the product I did not check it carefully and I accidentally removed the tacks. But when I put the clothes on after 2 days I saw that there were small holes in the shirt. When I talked to customer service they refused to take it back.,నేను మంత్రలో చాలా తరచుగా షాపింగ్ చేస్తాను. నేను వస్తువుని అందుకున్నప్పుడు దానిని జాగ్రత్తగా తనిఖీ చేయలేదు మరియు అనుకోకుండా దాని ట్యాక్‌లను తీసివేసాను. కానీ 2 రోజుల తర్వాత నేను బట్టలు వేసుకున్నప్పుడు చొక్కాలో చిన్న రంధ్రాలు ఉన్నాయని నేను చూశాను. నేను కస్టమర్ సర్వీస్‌తో మాట్లాడినప్పుడు వారు దానిని తిరిగి తీసుకోవడానికి నిరాకరించారు.,English,Telugu,F
Hands down the best fashion app. The customer service and the return policy cannot be competed with and never have to worry about authenticity of brands no matter how high end they are. For me trust is most important thing as I have preferred to buy from myntra even when i could fins the same thing or similar a little cheaper on some other platform because of no hassle returns 😊.,"అత్యుత్తమ ఫ్యాషన్ యాప్ ఇది. కస్టమర్ సర్వీస్ మరియు రిటర్న్ పాలసీతో పోటీ పడలేము మరియు బ్రాండ్లు ఎంత ఉన్నత స్థాయికి చెందినవైనా వాటి ప్రామాణికత గురించి నేను ఎప్పుడూ ఆందోళన చెందాల్సిన అవసరం లేదు. నాకు నమ్మకం చాలా ముఖ్యమైన విషయం ఎందుకంటే నేను అదే వస్తువు లేదా ఇలాంటి వస్తువు వేరే ప్లాట్‌ఫామ్‌లో కొంచెం చౌకగా కొనుగోలు చేయగలిగినప్పటికీ, ఎటువంటి ఇబ్బంది లేని రాబడి కారణంగా మింట్రా నుండి కొనడానికి ఇష్టపడతాను 😊.",English,Telugu,F
New exchange policy is very good I liked it. It's too easy and user friendly. No hassel in returning and ordering the product.,కొత్త ఎక్స్ఛేంజ్ పాలసీ చాలా బాగుంది. నాకు ఇది నచ్చింది. ఇది చాలా సులభం మరియు యూజర్ ఫ్రెండ్లీగా ఉంది. వస్తువుని తిరిగి ఇవ్వడంలో మరియు ఆర్డర్ చేయడంలో ఎటువంటి ఇబ్బంది లేదు.,English,Telugu,F
It has been more than a week I am not getting my money back...i had ordered two piece dress but got different product I had complaint about this but not getting proper response...,వారం రోజులకు పైగా నా డబ్బు తిరిగి రావడం లేదు... నేను టూ పీస్ డ్రెస్ ఆర్డర్ చేశాను కానీ వేరే ప్రొడక్ట్ కొన్నాను. దీని గురించి నాకు ఫిర్యాదు వచ్చింది కానీ సరైన రెస్పాన్స్ రాలేదు...,English,Telugu,F
I have raised return request on 7th june for bata shoes but still the item is not picked up.Every day morning i get message that item will be pickedup today but in evening i get message that pick up failed but in real no pick up attempt was made nobody called me for pickup.And twice the return was cancelled by app itself without my consent.I also raised one ticket by calling customer support but that also they closed the ticket without resolving my issue. Sent email with details still no respons,"జూన్ 7న బాటా షూస్ కోసం రిటర్న్ రిక్వెస్ట్ పెట్టాను కానీ ఇప్పటికీ ఆ ఐటెం తీసుకోలేదు. ప్రతిరోజు ఉదయం ఐటెం ఈరోజు పికప్ అవుతుందని మెసేజ్ వస్తుంది కానీ సాయంత్రం నాకు పికప్ విఫలమైందని మెసేజ్ వస్తుంది కానీ నిజానికి పికప్ ప్రయత్నం జరగలేదు. ఎవరూ పికప్ కోసం నన్ను పిలవలేదు. నా అనుమతి లేకుండా యాప్ ద్వారా రెండుసార్లు రిటర్న్ క్యాన్సిల్ చేయబడింది. కస్టమర్ సపోర్ట్‌కు కాల్ చేసి ఒక టికెట్ కూడా తీసుకున్నాను, కానీ వారు నా సమస్యను పరిష్కరించకుండా టికెట్‌ను మూసివేశారు. వివరాలతో ఈమెయిల్ పంపారు, ఇంకా రెస్పాన్స్ లేదు.",English,Telugu,F
Worst App For shopping. I ordered shoes and it showed the delivery date after a week. Now two weeks passed. No delivery and no updates. Can't even cancel and get refund. Worst. Amazon is better.,"షాపింగ్ చేయడానికి ఇది ఒక చెత్త యాప్. నేను షూస్ ఆర్డర్ చేశాను, వారం తర్వాత డెలివరీ తేదీ చూపించింది. ఇప్పుడు రెండు వారాలు గడిచాయి. డెలివరీ లేదు, అప్‌డేట్‌లు కూడా లేవు.  క్యాన్సల్ చేసి రీఫండ్ కూడా పొందలేను. చెత్త. అమెజాన్ బెటర్.",English,Telugu,F
Useless application.mutiple orders have been cancelled from their end after order placing. And they even deliver a single order in time.,పనికిరాని అప్లికేషన్. ఆర్డర్ చేసిన తర్వాత వారి నుండి బహుళ ఆర్డర్‌లు  క్యాన్సల్ చేయబడ్డాయి. మరియు వారు ఒకే ఆర్డర్‌ను కూడా సకాలంలో డెలివరీ చేస్తారు.,English,Telugu,F
"I would never recommend this app. Total wastage of time and money. Low quality product delivered too fast. When you return the product same day, refund via UPI payment gets delayed by 4 days without any valid reason. Never trust this app!!!","నేను ఈ యాప్‌ను ఎప్పుడూ సిఫార్సు చేయను. సమయం మరియు డబ్బు మొత్తం వృధా. తక్కువ నాణ్యత గల వస్తువు చాలా త్వరగా డెలివరీ అవుతుంది. మీరు అదే రోజు వస్తువుని తిరిగి ఇచ్చినప్పుడు, UPI చెల్లింపు ద్వారా వాపసు ఎటువంటి సరైన కారణం లేకుండా 4 రోజులు ఆలస్యం అవుతుంది. ఈ యాప్‌ను ఎప్పుడూ నమ్మవద్దు!!!",English,Telugu,F
"I have reviewed Myntra 5 star but reducing now to 3 star because of following reason.❓ It's return process is lengthy and time consuming.❓ Customer care process is complicated. ❓Selling cheap product at high price.❓ Some product can't exchange to my location. ❓ Some product are different in colour slight , so their delivery boy showing unnecessary rule and attitude for the slight difference which obviously made from seller","నేను Myntra 5 స్టార్ ని సమీక్షించాను కానీ ఇప్పుడు ఈ క్రింది కారణాల వల్ల 3 స్టార్ కి తగ్గించాను.❓ దీని రిటర్న్ ప్రక్రియ చాలా ఎక్కువ సమయం తీసుకుంటుంది.❓ కస్టమర్ కేర్ ప్రక్రియ సంక్లిష్టంగా ఉంటుంది. ❓ చౌకైన వస్తువుని అధిక ధరకు అమ్మడం.❓ కొన్ని వస్తువు నా స్థానానికి ఎక్స్చేంజి అవ్వదు. ❓ కొన్ని వస్తువు రంగులో కొద్దిగా భిన్నంగా ఉంటుంది, కాబట్టి వారి డెలివరీ బాయ్ అనవసరమైన నియమం మరియు స్వల్ప వ్యత్యాసానికి వైఖరిని చూపిస్తున్నాడు, ఇది స్పష్టంగా సెల్లర్ నుండి వచ్చింది.",English,Telugu,F
Always have to pay extra 100Rs more than the selling price that includes platform fee and delivery charge. Price range is a bit high because I have purchased the same clothes from online with lower price. I rarely receive coupons and offers.,"అమ్మకపు ధర కంటే ఎల్లప్పుడూ 100 రూపాయలు ఎక్కువగా చెల్లించాలి, ఇందులో ప్లాట్‌ఫామ్ ఫీజు మరియు డెలివరీ ఛార్జీ కూడా ఉంటాయి. ధర పరిధి కొంచెం ఎక్కువగా ఉంటుంది ఎందుకంటే నేను అదే దుస్తులను ఆన్‌లైన్‌లో తక్కువ ధరకు కొనుగోలు చేసాను. నాకు కూపన్లు మరియు ఆఫర్లు చాలా అరుదుగా వస్తాయి.",English,Telugu,F
I am a new costumer and orders my very first order by recived only one product instead of two but paid for both products and as I was putting the issue and hoping it to be resolved I got a message which says it's not our issue and we test and scan everything and all that but they need to understand that the costumer is not free to get into an argument we all have our work to do ..... I am so disappointed by it,"నేను కొత్త కస్టమర్ ని, నా మొదటి ఆర్డర్ ని ఆర్డర్ చేసాను, రెండు కాదు, ఒకటే ఆర్డర్ వచ్చింది, కానీ రెండు ప్రోడక్ట్ లకు డబ్బులు చెల్లించాను. నేను ఈ సమస్యను లేవనెత్తుతూ, అది పరిష్కారం అవుతుందని ఆశిస్తున్నప్పుడు, అది మా సమస్య కాదని, మేము ప్రతిదీ పరీక్షించి స్కాన్ చేస్తున్నామని చెప్పే మెసేజ్ వచ్చింది. కానీ కస్టమర్ వాదనలోకి దిగే స్వేచ్ఛ లేదని వారు అర్థం చేసుకోవాలి, మనమందరం చేయాల్సిన పని ఉంది ..... దానితో నేను చాలా నిరాశ చెందాను.",English,Telugu,F
"Really horrible application, they don't pickup your product on time and after they said that, will soon resolve your issue soon, but they didn't, and even they didn't provide me any refund. It's real-time experience that I went through and I am sure that many of people also might facing the same issue.i really disappointed by Myntra, I feel like to file case on myntra. It's getting more worse day by day.i suggest people that order when you really sure About the outcomes.","నిజంగా దారుణమైన అప్లికేషన్, వాళ్ళు మీ వస్తువుని సమయానికి పికప్ చేయరు మరియు వారు చెప్పిన తర్వాత, త్వరలో మీ సమస్యను పరిష్కరిస్తాము, కానీ వారు చేయలేదు, మరియు వారు నాకు ఎటువంటి వాపసు కూడా ఇవ్వలేదు. ఇది నేను ఎదుర్కొన్న రియల్-టైమ్ అనుభవం మరియు చాలా మంది కూడా ఇదే సమస్యను ఎదుర్కొంటారని నేను ఖచ్చితంగా అనుకుంటున్నాను. నేను మింత్రాతో నిజంగా నిరాశ చెందాను, నేను మింత్రాపై కేసు పెట్టాలనుకుంటున్నాను. ఇది రోజురోజుకూ మరింత దిగజారుతోంది. ఫలితాల గురించి మీకు నిజంగా ఖచ్చితంగా తెలిసినప్పుడు ఆర్డర్ చేయమని నేను వ్యక్తులను సూచిస్తున్నాను.",English,Telugu,F
Worst ever customer service....can't able to return the item... delivery agent saying personal reasons that he can't come...while contacting customer service....no response everyone saying same thing like rhymes,ఇంత చెత్త కస్టమర్ సర్వీస్.... వస్తువు తిరిగి ఇవ్వలేకపోతున్నాను... డెలివరీ ఏజెంట్ తాను రాలేనని వ్యక్తిగత కారణాలు చెబుతున్నాడు... కస్టమర్ సర్వీస్‌ని సంప్రదిస్తున్నప్పుడు.... రెస్పాన్స్ లేదు అందరూ రైమ్స్ లాగా ఒకేలా చెబుతున్నారు.,English,Telugu,F
Worst customer service ever.. First they don't provide tag with the clothes.. I had purchased from lulu and sky and there was no tag.. I wanted to exchange the product as the size was not perfect... But the delivery guy refused to exchange since there was no tag.. I contacted customer care.. First they say to wait for 48 hours for the resolution.. And this keeps continuing over a month.. No resolution as of now.. Only one thing comes from the customer care agent that team is working hard..,చెత్త కస్టమర్ సర్వీస్.. మొదట వాళ్ళు బట్టలతో ట్యాగ్ ఇవ్వరు.. నేను లులు మరియు స్కై నుండి కొనుగోలు చేసాను మరియు ట్యాగ్ లేదు.. సైజు సరిగ్గా లేకపోవడంతో నేను వస్తువుని మార్పిడి చేసుకోవాలనుకున్నాను... కానీ డెలివరీ వ్యక్తి ట్యాగ్ లేకపోవడంతో మార్పిడి చేయడానికి నిరాకరించాడు.. నేను కస్టమర్ కేర్‌ను సంప్రదించాను.. మొదట వాళ్ళు రిజల్యూషన్ కోసం 48 గంటలు వేచి ఉండమని చెప్పారు.. మరియు ఇది ఒక నెల పాటు కొనసాగుతోంది.. ప్రస్తుతానికి ఎటువంటి రిజల్యూషన్ లేదు.. కస్టమర్ కేర్ ఏజెంట్ బృందం కష్టపడి పనిచేస్తున్నట్లు ఒకే ఒక్క విషయం వస్తుంది..,English,Telugu,F
"Myntra is farzi this days, there is no costumers support, worst service ever i received, when u purchase cosmetics there is no return or refund policy provide by myntra this days also they include 20 rs extra platform fee what the hell such a poor service","ఈ రోజుల్లో మింత్రా చాలా బాగా తయారైంది, కస్టమర్ల సపోర్ట్ లేదు, నాకు ఇప్పటివరకు అందిన చెత్త సర్వీస్, మీరు కాస్మెటిక్స్ కొన్నప్పుడు రిటర్న్ లేదా రీఫండ్ పాలసీ లేదు, ఈ రోజుల్లో మింత్రా 20 రూపాయలు అదనంగా ప్లాట్‌ఫామ్ ఫీజు కూడా ఇస్తుంది, ఎంత పేలవమైన సర్వీస్ ఇది?",English,Telugu,F
"ordered shirt blue n red but received different shirt when ask for return rejected saying incorrect shirt,I raised concern no response till know it has been 5days.. terrific purchases,no cal response and not cal back for product related issues,same thing happening from 1weak no response on product related issues, waiting for product return but delivery rejected saying different colours not accepting the app,likewise happened for 2times till now don't know it get return or not ,only say wil try.","నీలం మరియు ఎరుపు రంగు షర్ట్ ఆర్డర్ చేశాను కానీ వేరే షర్ట్ వచ్చింది, రిటర్న్ అడిగినప్పుడు తిరస్కరించాను, తప్పు షర్ట్ అని చెప్పింది, 5 రోజులు అయింది అని నాకు తెలియదు, కానీ నేను ఆందోళన వ్యక్తం చేశాను.. అద్భుతమైన కొనుగోళ్లు, కాల్ రెస్పాన్స్ లేదు మరియు వస్తువు సంబంధిత సమస్యలకు కాల్ తిరిగి రాలేదు, 1 వీక్ నుండి వస్తువు సంబంధిత సమస్యలపై ప్రతి రెస్పాన్స్ లేదు, వస్తువు రిటర్న్ కోసం వేచి ఉంది, కానీ డెలివరీ తిరస్కరించబడింది, వివిధ రంగులు యాప్‌ను అంగీకరించడం లేదని, అలాగే ఇప్పటివరకు 2 సార్లు జరిగింది, అది రిటర్న్ వస్తుందో లేదో తెలియదు, ప్రయత్నిస్తానని మాత్రమే చెప్పండి.",English,Telugu,F
Ever since updating the app.. there is a problem when trying to open the cart. Can't access the bag option. really dissapointed. The cart just won't load or open and can't order anything. pls fix it..,యాప్ అప్‌డేట్ చేసినప్పటి నుండి.. కార్ట్ తెరవడానికి ప్రయత్నిస్తున్నప్పుడు సమస్య ఉంది. బ్యాగ్ ఆప్షన్ యాక్సెస్ చేయలేకపోతున్నాను. నిజంగా నిరాశ చెందాను. కార్ట్ లోడ్ అవ్వడం లేదా తెరవడం జరగడం లేదు మరియు ఏమీ ఆర్డర్ చేయలేకపోవడం. దయచేసి దాన్ని పరిష్కరించండి..,English,Telugu,F
"My order got delayed and at last got cancelled just because I got it on a very low price after using some coupon , the price evenly got raised after my order got cancelled , as compensation I got a coupon of 100 rs off on products which I would never purshase , this ain't the first time I have experienced such response from Myntra","నా ఆర్డర్ ఆలస్యం అయింది మరియు చివరికి  క్యాన్సల్ చేయబడింది ఎందుకంటే నేను కొంత కూపన్ ఉపయోగించిన తర్వాత చాలా తక్కువ ధరకు దాన్ని పొందాను, నా ఆర్డర్  క్యాన్సల్ చేయబడిన తర్వాత ధర సమానంగా పెరిగింది, పరిహారంగా నేను ఎప్పటికీ కొనుగోలు చేయని వస్తువులపై 100 రూపాయల కూపన్ పొందాను, మింత్రా నుండి ఇలాంటి ప్రతి రెస్పాన్స్ ను నేను అనుభవించడం ఇదే మొదటిసారి కాదు.",English,Telugu,F
I love to shop on myntra as its outfits are designed uniquely as I am and it's trendy myntra stylish suits my taste in fashion I get everything which I want on myntra lots of love ❤️💛💖,"నాకు మింత్రాలో షాపింగ్ చేయడం చాలా ఇష్టం ఎందుకంటే దాని దుస్తులు నాలాగే ప్రత్యేకంగా డిజైన్ చేయబడ్డాయి మరియు ఇది ట్రెండీ మింత్రా స్టైలిష్‌గా ఉంది, ఫ్యాషన్‌లో నా అభిరుచికి సరిపోతుంది, నాకు మింత్రాలో నాకు కావలసినవన్నీ లభిస్తాయి, నాకు చాలా ఇష్టం ❤️💛💖",English,Telugu,F
Don't order anything from meesho. Such an useless app. You can't track your order as well.. I suggest meesho to shut their service,మీషో నుండి ఏమీ ఆర్డర్ చేయవద్దు. ఎంత పనికిరాని యాప్. మీరు మీ ఆర్డర్‌ను కూడా ట్రాక్ చేయలేరు.. మీషో వారి సర్వీస్‌ను మూసివేయమని నేను సూచిస్తున్నాను.,English,Telugu,F
Its very bad platform...dont use myntra...it sends wrong product by correction with pen and later it doesnt accept....its very unworthy platform whoese service is worst ever,ఇది నిరాశాజనకమైన ప్లాట్‌ఫామ్... మింత్రాను ఉపయోగించవద్దు... ఇది పెన్నుతో సరిదిద్దడం ద్వారా తప్పు వస్తువుని పంపుతుంది మరియు తరువాత అది అంగీకరించదు.... దాని చాలా అనర్హమైన ప్లాట్‌ఫామ్ సేవ ఎప్పుడూ చెత్తగా లేదు.,English,Telugu,F
"It's pretty weird that platform doesn't post elaborated reviews like other shopping apps, for many instance I couldn't trust only the rating stars, there are hardly any pictures from the customers in the review section for most of the accessories. Why is it not encouraged or posted I dont understand, as a buyer it helps.","ఇతర షాపింగ్ యాప్‌ల మాదిరిగా ప్లాట్‌ఫామ్ వివరణాత్మక రివ్యూస్ ను పోస్ట్ చేయకపోవడం చాలా వింతగా ఉంది, చాలా సందర్భాలలో నేను రేటింగ్ స్టార్‌లను మాత్రమే విశ్వసించలేకపోయాను, చాలా యాక్సెసరీల రివ్యూవిభాగంలో కస్టమర్ల నుండి ఎటువంటి చిత్రాలు లేవు. దీన్ని ఎందుకు ప్రోత్సహించడం లేదా పోస్ట్ చేయడం లేదో నాకు అర్థం కాలేదు, కొనుగోలుదారుగా ఇది సహాయపడుతుంది.",English,Telugu,F
